41100	204756	96509																																																																					
372910	367422	89663	1367764																																																																				
56776	273323	387191																																																																					
814409	169358	396692	393930	741988	391890	391857	624530	286457	230004	396879																																																													
134473	374101	475045																																																																					
176484	283992	500651	278381																																																																				
17032	68048	374101																																																																					
365285	365370	239436	239574	401388	195946																																																																		
1404201	1404202	941615	360414	396342																																																																			
1116940	375120	377391	392029	155979	722247	390344	726267	711861	728387	728489	349321	288931	473681	473706	209326	920627	920632	920633	920634	920635	920636	920638	920639	920640	817498	1341458	780505	780522	780666	142715	348722	45052	146116	87295	1132258																																				
149408	284251	399299	2586344																																																																				
944522	1084903	19699	342032																																																																				
235755	377215	130057	365060	396930	632135	375582	260347	407393	397049																																																														
71670	386894	390485																																																																					
1588732	2070450	1399660	263519	286457	201055	397891																																																																	
393130	392009	241802	67559	722612	379862	362392																																																																	
362563	468184	384759	360342	358857	301354	360542																																																																	
1018052	1018053	220966	2362	398275																																																																			
144431	334293	1145782	148141																																																																				
157918	1101317	392017	391888	191515	47155																																																																		
297374	877864	1130870	2374121	737021	254390																																																																		
185569	383599	381992	366647	392017	245818	358566																																																																	
89769	1190168	2238331	2069943																																																																				
387718	371267	1016690	1400569																																																																				
367186	360740	17032	68048																																																																				
383371	231807	189778	16643	103926	371984	324086	43123	147176	206395																																																														
84012	374101	1101288																																																																					
185422	206395	193832	184241																																																																				
323532	342032	1588730	306104	112167	149408	284251	1164784	392291	239436	41100	204756	393769																																																											
105455	145958	22234	321099	180023	32895	189460	383371	294908	245818	195946	350562	334373																																																											
780696	365285	365370																																																																					
154454	177787	1192477	368041																																																																				
123462	16643	406688	130172																																																																				
43851	130172	406688	1101317	16643	1720591	308098																																																																	
3547	309448	48365	59313																																																																				
383599	381992	366647																																																																					
198632	107610	780605	8443																																																																				
327710	191515	140817	226774																																																																				
1017138	102601	222340	422465																																																																				
311912	19704	207762	374101																																																																				
294908	185000	160922	189778																																																																				
230004	110313	372539	156385	227150																																																																			
661121	661224	1101425	1101430																																																																				
380010	6649	75783	208299	147629	255229																																																																		
755533	755526	755531	755511	710361	397160	232949	1337548	1734051	1729952	52290	2585657																																																												
204438	165466	332043	126753																																																																				
204589	1227075	365285	365370																																																																				
171737	316336	944504	122427	131345	1021076	112484	80462	41867	350562	20779	30102	202566	878894	256841	350155	1373242	206720	406850	272528	751275	484298	2238332	130795	338115	751275	98806	28157	83590	2261	2152928	883808	660927	814410	73984	51947	29598	488893	118553	2374094	304902	678342	354111	11318	6310																											
1192633	1192637	1192642	1192639																																																																				
219130	717688	741177	19704	378768	741178																																																																		
45661	236611	296558	289909	617396																																																																			
1398727	59538	1348505	1189979	356556	392105	262851	182752	114923	485693	613829	613830	45324																																																											
489494	489489	708440	708443																																																																				
76182	231434	361560	286783	274852																																																																			
294908	383371	239574	186171	239436	206273	391857	393069																																																																
212011	109377	87434	127158																																																																				
366853	374101	124480	324086																																																																				
202244	1017163	392236	157585																																																																				
5307	7656	96509	202966	239436	1898914	273323	298112	131296	137071	287467	195946	195679																																																											
210886	111873	287261	301770																																																																				
253725	386639	176411	89769	392033	9822	307623	207762																																																																
265102	944597	386536	358424	375744	284251																																																																		
246215	479020	283992	195946	377664																																																																			
392048	392049																																																																						
1624394	1621451	1622726	2253304	1627062	1629127	1945689	1628619	2253376	1628189	2149457	2253151	1628550																																																											
2253184	1694361	1628766	1628756	1629090																																																																			
245818	392503	195946	306104	139703	19459	185354	39451																																																																
239574	41100	204756	96509	130594	323532																																																																		
48365	59313	355027																																																																					
102601	1164786	1164775	1164787	1058934																																																																			
63676	150879	107386	1101337																																																																				
398480	1227075	393454	258569																																																																				
103926	106685	260033																																																																					
350562	329567	135351	272463	4847																																																																			
1019	340953	225316	2150781																																																																				
209470	59640	479850	71872																																																																				
173065	18034	1329222																																																																					
741156	741133	741137	741125																																																																				
383599	381992	366647																																																																					
1623758	1628874	1621006	1621964	1628100	1622018	1622019	1622230	1622208	1622308	1624376	1622110	1624179	2253398	1694361	1626658	1626643	1627837																																																						
798802	1017138	499539	1114034																																																																				
1621020	1945577	2136622	2149457	1627133																																																																			
1328777	84012	49448	205427	134630	96509	204756	111873	287261																																																															
2210077	50999	67640	363644																																																																				
367514	1367764	360218	372855	61215	304902	943208	131627																																																																
2150796	372297	1117760	261234	814410	103926	201055	240490	331435	5307	135378	958824	201825	372539	110313	287164	251547																																																							
356984	376926	360031	87798	112167																																																																			
69445	134824	124116	162519																																																																				
201055	16497	200038	18602																																																																				
145613	365028	387238	366339																																																																				
286457	661741	227150	230004	660928	156385	110313																																																																	
383371	304902	176484	41100	204756	96509	272463	358221	149475																																																															
928188	58342	367186	360740	1192426	736638	89769	339617	385716	660928	184023	51289	134473	124480	349267	340126	176105	61210	84806	23476	323532	323532																																																		
395979	396991	226774	185422	195946	391888	392017	176411																																																																
383599	381992	258569																																																																					
48365	59313	355027																																																																					
84012	79360	324086	19704																																																																				
110915	306104	476883	323532																																																																				
239436	261161	476883	281610																																																																				
1192530	265089	1018729	291100	84042																																																																			
380010	6649	75783	208299	147629																																																																			
89110	360542	365155	392331	164582																																																																			
377956	49925	1142569	392074																																																																				
383599	381992	366647																																																																					
30882	367549	316603	111778																																																																				
362563	383599	381992	89769																																																																				
17032	68048	374101																																																																					
287261	111873	186171	306104	106685	260033	392134	1164783																																																																
716439	817132	207753	57709	219808	139151	817298																																																																	
1117760	251547	408223	2210077																																																																				
380010	6649	75783	208299	208299																																																																			
29598	8659	119359	185354																																																																				
283992	195946	252488	231892	476883	205427	262522	103926																																																																
657914	367585	377050	392104	361424																																																																			
2157342	2175646																																																																						
2225492	2210310	2225491	2210077	2210075																																																																			
133911	272463	272258	287467	27626	1164788																																																																		
899474	231434	61210	274852	286783	487008	394262	355027	661692	108335	1637411	1915391																																																												
17032	68048	324086	364846																																																																				
6768	392017	391888	226774																																																																				
155912	22653	385954	1731168	155925	81066																																																																		
172034	499512	1101247	1919490																																																																				
631648	177493	122305	379977																																																																				
254402	314958	202244	1017164	780666	5307																																																																		
313671	391850	392819	661741	371142	2151679	171190	868058	286457																																																															
356984	376926	360031	959056	9006																																																																			
935865	256849	156385	110313																																																																				
378592	1372043	377215	1265149	312315	281713																																																																		
220966	2362	151993	174922	713202	1018135	83403	713209	103961	7132	246555	182378																																																												
251547	1321	215169	9006																																																																				
356984	376926	360031																																																																					
286457	117982	241802	252488	393929																																																																			
355027	48365	59313																																																																					
365587	424884	219130	310251	53240	393069	391857																																																																	
194626	1017138	89769	258569	383599	381992																																																																		
98888	274422	295663	147629	208299																																																																			
1328777	407467	741111	1134295	1251412																																																																			
358075	102601	367089	390773	367812																																																																			
710361	249522	306617	1397033	393587	36142	2150781																																																																	
287261	111873	32895																																																																					
753126	392017	102601	5307	868058	1164787	254402																																																																	
384917	1164783	1101327	119063	43851																																																																			
374101	17032	68048																																																																					
2150806	961158	961161	961165	68001																																																																			
133436	361560	1146838	1147393	387100	80912	224671	148444	5735	111873																																																														
239436	74005	103926	2210077																																																																				
32765	911849	59733	18279	286949	211819	340376	43503	1377286	1701716	230774	396952	394188	1333742	3504																																																									
1371764	1371775	1371830	129518	1371809	1371818	1371806	1371784	1371789	251698	144745	89351	219808																																																											
300729	909242	8659	216000	140938																																																																			
327710	191515	256849	209817	140817																																																																			
943046	1144280	383488	943050	942999	367130	379784	942925	942926	943047	363911	943035																																																												
215169	106685	260033	103926																																																																				
364695	780493	284251	149408																																																																				
366109	76283	200038	36062	281610	297353	205427	186171	103926	106685	260033	134630	294908	342032	189778	274422																																																								
186171	193618	226774	392017																																																																				
397153	943216	910276	36191	910281	1324479	1266123	392021	910268	732528	943212	221679	732530	754685	1018903	910272	1018980	317584	910283	391684	615229	399890	399882	264352	397155	1018905	1018705	1329223	399885	1075863	910270	399891	397154	392041	943213	733170	306598	732525	399893	320905	130223																															
195725	175320	125567																																																																					
475048	17032	68048	385954																																																																				
657892	121358	392017	323985	2210077	273653	657894	72860																																																																
227150	110313	156385	43123	52017	372539	201055	366359																																																																
247167	312315	346716	209117																																																																				
9822	342476	99558	195027	316166	961251																																																																		
51947	73984	127158	393396																																																																				
286783	95906	1164775	1672027	1164786	43483																																																																		
383599	381992	366647																																																																					
107386	63676	281978	57322	125259																																																																			
1348514	189460	37249	195946																																																																				
37729	391889	391857	678255	391890																																																																			
1086736	1597964	2492739	2492757	2565758																																																																			
125890	70298	189778	195679	306104																																																																			
286783	1164775	1672027	1164786	43483																																																																			
390485	3547	316166																																																																					
156133	201055	227150	219130	81941																																																																			
367460	340367	286457	110313	156385	81941																																																																		
145613	3979	89769	207762	660928	660927																																																																		
941691	1720358	2146589	393587	2277787	163372	1145777																																																																	
1912668	383599	381992	2151521																																																																				
657913	185569	393352																																																																					
1629259	1629165	393495	132324																																																																				
261992	17032	68048	374101																																																																				
266052	365648	286457	397517																																																																				
393769	1101317	103926	201055	354111	386536	358424	375744																																																																
397153	943216	910276	36191	910281	1324479	1266123	392021	910268	732528	943212	221679	732530	754685	1018903	910272	1018980	317584	910283	391684	615229	399890	399882	264352	397155	1018905	1324482	1018705	1329223	399885	1075863	910270	399891	397154	182356	392041	943213	733170	306598	732525	399893	320905	130223																													
230004	266052	117982	951375																																																																				
97707	61215	1127996	393896																																																																				
910295	363243	262522	18602	266052	99417																																																																		
387642	499522	156385	393035	110313																																																																			
1164786	206395	47155	226774	391888	376286	113039	709705																																																																
95906	235703	315720	392236	392819																																																																			
194170	383599	381992	366647																																																																				
208660	156385	52017	230004	43123																																																																			
615225	16428	285654																																																																					
286457	661741	1084949	657906																																																																				
386536	358424	1164911																																																																					
324086	207762	16643	364213	193832	367432																																																																		
1164777	323532	204756	207762																																																																				
284251	390795	1434742	135378	1118782	112412	1118785	396929																																																																
361584	362103	219537	385167	709705	127158	360414	357351	385027	230337	914087	397139	401389	140938	914094																																																									
1164787	154454	164230	206395	193832																																																																			
392814	2150781	59313	48365	225316	879141	97462																																																																	
2132414	2132402	2132405	2132406	643950	24164																																																																		
208660	156133	390290	306104	387642	708441	711892																																																																	
1101290	1101291	1101292	1101294																																																																				
297353	96509	22234	321099	266768	180023	32895	50718	354111																																																															
951375	355600	661741	660927																																																																				
48365	59313	322574	1325290	62742																																																																			
1627133	1651834	2145904	1628185	1628187	1628192	1628200	1628202	1945635	1629071	2253124	1945695	2253128	2253129	1628738	1651829	1628878	1629089	1945570	1628992	1628994	1628995	1945580	2253378	1945685	1945686	1945687	1629023																																												
366109	225101	297353	76283	145597	281610																																																																		
41100	51198	256182	342032	239574																																																																			
179949	1018062	1018063	208211	19437	2210077	396784	1018741	641382																																																															
1624406	1622483	1622038	1623617	1628197	1628216	1622308	1627412																																																																
1945569	1651806	1945523	1628191	1628290	1628657	2283469																																																																	
227150	110313	156385	43123	52017	708440	708443	708441																																																																
179949	1018062	1018063	208211	19437	2210077	396784	1018741	641382																																																															
393396	337106	961117	961115	961113	157918	393363	397891	961136	125224	1580343																																																													
195946	391436	283992	252488	206395																																																																			
111873	287261	396555	354801	250332	398895																																																																		
323532	143364	5307	156133	661741	306104	186171	195946																																																																
185569	336788	362010	190744	405781																																																																			
392236	374101	352293	145613	78384																																																																			
323532	143364	5307	41100	204756	156133	661741	306104	186171	195946																																																														
144431	350562	354111	4847	176484	22234	321099	180023	32895	224612	390726	33334																																																												
406688	123462	130172	1164783																																																																				
374101	1017161	1017138	61215	393069	391857																																																																		
338115	204589	356984	376926	360031																																																																			
17032	68048	374101																																																																					
621358	397231	74919	397568	194273																																																																			
1590703	3547	395664	161422	1145770																																																																			
2132414	2132402	2132405	2132406	643950	24164																																																																		
5307	367186	360740																																																																					
1328777	374101	84012	17032	68048																																																																			
228569	8659	619757	345253	215169	713121																																																																		
392186	325598	95954	126933																																																																				
383933	390290	125890	1190168																																																																				
708467	289097	366109	354111	11937																																																																			
1328975	183324	227318	188558	222995	258360	83512	302876	266923																																																															
208299	147629	311368	48409	255229																																																																			
383599	381992	331435	258569	89769																																																																			
86694	409388	409391	408662																																																																				
70361	108929	391888	1396949																																																																				
943208	146020	405390	354111	321516																																																																			
1701957	1391782	1376656	1376655	1391781	1701956																																																																		
1399712	208299	147629	311368	48409	255229																																																																		
708440	489494	708441	22186																																																																				
639368	366724	708440	358313	358313	272351																																																																		
1328936	625497	625492	383599	381992	366647																																																																		
1055641	282097	260347	278123																																																																				
2150799	43261	10780	70012	249966	734823	396806	396805																																																																
202966	96509	7656	323532	239436	261161	1101320	31576																																																																
231434	315532	286457																																																																					
391857	191091	354453	1018729	335546	240490	2210075																																																																	
283348	266184	8659	1085968	6600	62067																																																																		
393929	193832	206395	392017	378837	103926	5307																																																																	
306104	84012	390290	135494																																																																				
393929	193832	206395	392017	378837	103926	5307																																																																	
105912	199158	709721	708440	489489	708441	708443	708445	145327	732350	711892																																																													
2108626	63168	697	1130941	107849	751247	83590																																																																	
1654296	851614	53074	391857	393069																																																																			
205154	221912	379532	196285																																																																				
1258790	371519	351244	150913	736982	150913	71693	278871	299996																																																															
1588730	309096	625453	678256	257518	294886	2113270																																																																	
70012	249966	272457	444	307577	306104	1076480	352109	393035	468184																																																														
397049	615257	17032	68048																																																																				
396968	1016690	108502	767541	108335	941626	398860																																																																	
314958	254402	422465	1142568	732354	262522	36784	87798																																																																
2147348	174714	717228	300729																																																																				
387534	1138	485119	379085	2150804	110717	660927																																																																	
2210601	1988976	1989037	1400577																																																																				
660928	660927	230004	204257																																																																				
2150799	363644	660927	660928	262522	157585	208660	1400584																																																																
480395	2210619																																																																						
154576	312815	276157	61943	8140																																																																			
309096	176484	27626	476883	366109	281610	76283	234904	205427	272463	272258	8414	175555	193832	206395	103313																																																								
1017757	397231	8659	74919	326353	397568	194273																																																																	
10780	43261	396806	396805																																																																				
10780	43261	396806	396805																																																																				
1017757	397231	8659	74919	326353	397568	194273																																																																	
108335	375574	169653	265089	354517	204756																																																																		
1629093	1694361	2136623	2253123	2253376																																																																			
1629133	1623617	1628100	1945689	1629140	1945534	1628215	1629093	1620977	1628712																																																														
125567	396555	11930	232561																																																																				
1145770	340953	250332	59313	48365																																																																			
107386	281978	307102	1588730																																																																				
355027	3547	122027	921303																																																																				
1145777	1898900	1701163	245805	180564	1145779																																																																		
1628198	1629091	1694361	1623758	1623773	1624376																																																																		
1622113	1622774	1628406	1628198	1622038	1621555	1628710																																																																	
117982	397891	89769	499539																																																																				
1694361	1622113	1622774	1628406	1628198	1622038	1628855	1621555	1628710																																																															
1672027	284251	362418	207886	134003																																																																			
362563	878026	70298	125890																																																																				
366867	473677	396929	396930	397489																																																																			
356984	376926	360031																																																																					
384363	422465	156133	208660	130594																																																																			
181202	281567	120295	353827																																																																				
108335	383599	381992	366647																																																																				
306176	287261	111873																																																																					
346722	110313	156385	43123	230004	352293	392017	193618	227150	1348509	334312																																																													
1017740	193473	61215	1400582	1400583																																																																			
8140	276157	296188	161422																																																																				
309096	176484	342032	394165	383934	358769	239436	41100	204756	151579																																																														
394247	478396	392215	3979																																																																				
422001	421999	422000	392863																																																																				
42416	383599	381992																																																																					
1689273	287261	111873	814410																																																																				
608978	147786	286003	1017757	1055638																																																																			
154454	226774	177787	384917																																																																				
913940	737036	737031	301648	305254	30662	89663	179949	148678																																																															
234904	366109	281610	76283	130903	297353	200038																																																																	
156753	70361	156385	110313																																																																				
1689273	41100	204756	96509	1101327																																																																			
286457	951375	287261	365028	387238	366339																																																																		
1590707	81542	398896	20413	1400577	391857	393069																																																																	
356984	376926	360031																																																																					
302427	2078619	401055	371549	751248	291100	200464	359515	1075852	197791	202566	1211500	305282	1370864	815534	815535	350562	2137707	393870	737021	2100029	236276	416383	416382	643522	644096	296188	276157	8140	2108515	2273943	56776	88900	353827	108335	751248	1131117	289491	1340254																																	
225316	8140	296188	276157	153315																																																																			
84535	398522	244546	5697	287261	111873	396333	176411	396311	392215	3979																																																													
339617	8414	193832	175555	206395	405390	252488	195946	283992	72860	154454	226774	193618	300065	264891	53421	111778	868058	374101	87798	5307	89769	120994	58342	204257																																															
122027	252488	393929	154454	291355																																																																			
305367	382452																																																																						
109137	2178712	392017	661305	2050	391888	184241																																																																	
357643	254425	207762	336788																																																																				
1145766	17057	2210075	398522																																																																				
354111	350562	287261	111873																																																																				
56776	309096	245818	195946	186171	306104	201055	148141	299450	362728	374483	373277	397672	96326	176785	8659	360143	95906	157055	163949	201778	191515	327710	393675	396315	711880	641908	397554	346722	396647	291862	112167																																								
375928	444	365155	374242																																																																				
382445	311912	23965	871298	391857																																																																			
951375	286457	499522	340367	2210077																																																																			
51198	256182	252694	354111																																																																				
2145880																																																																							
112482	346716	473541	1370882	70387	101255	473679	314099	84104	271852	47836	257302	68140	119920	320446	303948	238354	89823	276603																																																					
112482	346716	473541	1370882	70387	101255	473679	314099	84104	271852	47836	257302	68140	119920	320446	303948	238354	89823	276603																																																					
89020	7660	815391	363634	410371	1147394	1734469																																																																	
41100	206273	204756	239436	16643	133911	287261	111873	393769																																																															
89769	365648	661741	1672069	354111	272175	121658	241802																																																																
120994	226774	391888	193618	392017	17112																																																																		
190358	1588730	239436	350562	287261	111873																																																																		
208299	147629	311368	48409	255229																																																																			
239436	251547	1117760	131627																																																																				
657906	391079	499539	409359																																																																				
239436	179554	210886	287261	111873	378101	145367	4847	151579																																																															
89769	148922	163170																																																																					
145613	383599	381992	366647																																																																				
383599	381992	366647																																																																					
1018729	276174	291100	191091	393069	391857																																																																		
108335	1367764	151643	405408	272175	397305																																																																		
339617	8414	193832	175555	206395	405390	252488	195946	283992	72860	154454	226774	193618	300065	264891	53421	111778	868058	374101	87798	5307	89769	120994	58342	204257																																															
365028	387238	366339																																																																					
246215	47219	201371	390726	354111	185422	201055																																																																	
43123	156385	110313	372539																																																																				
1190994	365028	387238	366339	380489	89769	258569	254402	314958																																																															
375127	762681	1654920	378592																																																																				
30619	202966	19699	380057																																																																				
82140	262522	157585	393149	102601	1016717	608977	5307	387080																																																															
1588730	269820	211135	225123	390795	145613																																																																		
208660	286457	189454	17032	68048																																																																			
362819	103926	106685	260033	17032	68048	374101	97954																																																																
91849	334956																																																																						
245818	195946	186171	306104	176484																																																																			
206395	193832	252488	283992	195946	391436	193618	184241	185422	391888	392017																																																													
1903061	393069	391857																																																																					
272463	272258	193618																																																																					
365028	387238	366339																																																																					
661741	951375	286457	1223849																																																																				
236272	657893	102601	222340	262522	393069	391857																																																																	
17032	68048	374101																																																																					
1431839	2083679	1164710	1082539	1102073	722612	883809	1431816																																																																
869984	323700	185569	1016663																																																																				
9114	254402	314958	163170	300065																																																																			
376095	180958	140679	70361	329861	106672	269864	961253	359203	366383	385947	339617	1192426	277189																																																										
194170	383599	381992	366647																																																																				
3979	356430	251547	1117760																																																																				
265082	195946	391436	283992	252488																																																																			
1622114	1622218	1622308	1622770	1629090	2138704	1622115	1628704	1628706	1628709	1621158	2253119																																																												
346695	278381	201055	18602																																																																				
2029	286457	316166	309448																																																																				
98059	130360	79484	392925	392926	50936																																																																		
114763	1898901	365350	1605985	1590704	1898907	287261	111873																																																																
1086285	361206	49925	225316																																																																				
299996	129464	1253	863830																																																																				
7865	396342	365028	387238	366339																																																																			
387191	828213	102601																																																																					
356984	376926	360031	375728																																																																				
17032	68048	374101																																																																					
27626	272175	393085	292417	219265	1192429	1192433																																																																	
401388	356984	376926	360031	1192467	499539	950952	392017																																																																
176585	294886	257518																																																																					
376286	113039	91849	372539	156133	110313	43123	18602	346695	201055	278381	186171	156385	367514	52017																																																									
1628753	1622039	1622197	1621963	1945570	1622774	1629031																																																																	
709721	708445	708440	160958	307241																																																																			
7635	294886	257518	708441	741988	391857																																																																		
316721	342512	208660	204257																																																																				
630311	873310	154484	96509																																																																				
364695	379862	362392	53421																																																																				
1114034	48365	59313																																																																					
265082	1017138	392215	145613																																																																				
262898	381992	383599	1164786	1672027	499539																																																																		
332043	181202	361560	201125	97954	180023	32895																																																																	
1117760	251547	1369342	408223	379019	386021																																																																		
48365	59313	879141	33344																																																																				
205154	212661	379532	196285																																																																				
395665	395664	1590703	1145770	114763																																																																			
394247	17032	68048																																																																					
186171	284251	351916	168651	87721	200038	205427	1429305	1017027	346171	191515	327710	226774	130172																																																										
137431	52185	134701	264739	103865																																																																			
120994	324086	1164787	1164786	1164775	252112	47155	226774	1114034	393929	162165																																																													
70361	383371	287261	111873	96509	350562	173299																																																																	
190744	260347	185569	214598	292434	38020	145613	2150806	140938	282097																																																														
