907956	13.5	8.5	2	1.5
908277	48.5	12	34.5	69
908432	9	13	3	2
908470	3	3	3	0.5
908697	21	12	2	3
909108	30	20	8	50
909186	10	8	4	9
909242	8	3	2	0.9
909246	9	4	2	1.8
909272	4.3	5.5	6.8	4.1
909617	4	3	3	0.3
909676	4	3	3	0.1
909683	4	3	3	0.1
909762	4	3	3	1.6
909772	5	7	1	0.5
909773	4	3	3	0.6
909792	8	8	3	2.5
909857	4	3	3	0.5
910295	1	1	1	0.1
910301	12	10	4	6
910349	12	10	4	6
911849	4	4	2	0.1
913933	12	6	6	3.7
913979	16	12	8	29
914045	8	6	1.5	1
914112	8	6	1.5	3
914121	8	6	1.5	3
914142	8	6	1.5	4.5
914438	18	35	55	25
915046	12	12	36	10
915643	55	20	18	20
921130	10	7	5	1.8
921143	10	7	5	1.8
921423	10	7	5	4.3
921797	4	4	4	2
922611	24	11	5	10
922627	22	9	3	6
922628	22	9	3	6
484698	10.4	1.8	11.6	1.8
484700	3.2	3.2	3.6	0.7
484704	2.8	2.8	2.8	0.5
484732	2.4	2.4	4.4	0.1
484983	14.5	12	4.7	3
485088	17	4	1	1
485233	9	7	3	3
485757	29.7	3	6.1	6.4
485818	15.9	4.3	2.2	3.6
485958	25.8	6.1	3	5.2
485982	27	4.3	2.2	4.6
486026	27	4.3	2.2	4.3
486050	21.9	6.1	3	4.2
486123	29.7	6.1	3	7.9
486231	23	4.3	2.2	6.1
486831	19.9	5.3	2.6	5.7
488331	38	15	5	20
488340	43.3	7.9	3.9	15
488535	2.8	5.5	7.9	0.1
488542	2.8	5.5	7.9	0.7
488551	15	17	4	12
488902	2.8	5.5	7.9	0.2
488948	28	17	8	45
489179	28	17	8	60
489189	28	17	8	45
489210	28	17	8	45
489252	28	17	8	45
489349	28	17	8	60
489355	28	17	8	60
489405	28	17	8	55
489413	28	17	8	60
489489	4	3	2	0.3
681831	14	14	5	23.9
681841	14	14	5	20.5
681871	14	14	3	15.1
681907	11	5	3	0.6
682319	37	13	9	15
731828	46.5	14.2	10.6	15.9
731883	15	6	4	3
732194	6.6	3.1	1.8	1.2
732570	4	6	8	5
732579	9	6	1	1
732635	4	6	8	5
732865	14	14	6	31
734236	24	24	12	24
734322	18	18	10	10
734821	24	12	4	3
734822	24	12	4	3
735139	37	13	6	16
736557	47.5	13	9	15
736566	17	17	8	10
736595	21	15	19	14
736614	18	6	6	5
736645	43	11	8	10
736666	52	24	11	69
736685	42	21	10	21
736767	15	10	11	38
737078	14	7	2	4.6
737293	12	9	12	5
737410	16	10	6	3
737441	16	10	6	3
737571	24	8	8	4
740316	2.6	10	9.3	2.6
771323	15	14	6	20.2
771787	4	4	1	2
778563	4	4	0.9	0.2
778893	4	4	0.9	0.1
779222	3.7	3.7	0.8	0.1
779510	4	4	8	1.8
780183	4	4	8	1.3
780493	4	3	3	1
809822	5	2.8	1.2	0.6
814408	6	4	0.8	0.2
814777	21.9	6.1	3	5.4
818845	6.7	26.8	6.8	9.3
819203	6.7	26.8	6.8	7.7
820146	3.6	26.8	3.6	4.5
820232	3	26.8	3	4.8
820336	4.2	26.8	4.2	4.5
820569	3	22.5	3	4.6
821074	6.1	26.8	6.1	6.6
821255	4.2	26.8	4.2	4.6
821344	3	26.8	3	5.9
821624	8.5	26.8	8.5	11
828209	16.8	8.5	6	6.1
829443	24	15	7	19.5
829446	13.5	10	5.5	4
846495	22.3	14.4	6.3	41.1
846680	22.3	14.4	6.3	21.1
846790	22.3	14.4	6.3	31.2
846827	22.3	14.4	6.3	26.5
846865	24	4.5	4.5	10.1
846888	22.3	14.4	6.3	25.3
847105	10.6	8.3	4.3	7.7
847978	63	11	15	30
848154	18	11	11	30
848468	6	4	2.5	1
848474	13	13	3	16
848582	7	24	18	30
848584	7	23	16	24
848660	16	12	8	25
848662	16	12	8	29
848673	16	12	8	22
848675	16	12	8	24
848681	16	11	6	18
848702	27	16	8	16
849018	25.3	4.5	4.5	8
852191	3.9	13.8	17.7	3.2
852192	3.9	13.8	17.7	3.2
859988	7.5	1.2	4.8	1
860009	15	10	7	1.2
861131	7	4	1	1
861142	7	4	1	1
861314	42	22	22	27
861360	5	5	5	2
861382	14	14	3.5	3
861384	14	14	3.5	3
861391	14	14	3.5	3
861404	14	14	3.5	3
861418	8	9	1	1
861419	8	9	1	1
861700	6	6	6	4
861858	19	14	8	22
861872	53	16	4	20
862097	17	5	51	5
862279	53	18	6	27
863160	4	6	0.5	0.3
863464	4	5	1	0.1
863495	7	4	2	0.8
863510	7	4	2	0.8
863785	7	4	2	0.1
863799	12	12	12	5
863830	28.3	14.8	7.1	19
863832	28.3	14.8	7.1	19.8
868059	12	6	6	3.6
868096	19	19	12	23.7
868300	9.5	6	3.5	3
868310	19	19	10	25
868403	3	1	1	0.3
869421	13	13	17	9
872684	14	12	4	16
872742	14	12	4	16
872809	50	7	8	24
878068	7.7	1.8	13.6	1.4
878322	8.8	9.8	1.1	0.4
878355	8.8	9.8	1.1	0.4
878773	10	7	2	2
878972	28	11	10	23
905029	19	19	12	20
905907	19	19	9	23
906293	22	22	10	26
906386	22	22	10	26
906531	18	18	10.5	20
907392	20	20	12	20
907892	20	7	7	4
907900	20	7	7	4
908122	9	14	3	1
908145	9	14	3	1
908174	9	14	3	1
908236	4.3	3.3	3	0.4
908307	18	8	14.5	12
908346	0.1	0.1	0.1	0.1
908408	9	14	3	1
908452	8	12	1	0.3
908467	3	3	3	1
909195	9	4	2	1.8
909235	9	4	2	1.8
909278	8.5	4.8	4	2.9
909468	10	7	7	1
909492	16	10	6	3
909623	4	3	3	0.2
909673	4	3	3	0.1
909689	4	3	3	0.3
909714	4	3	3	1.6
909759	4	3	3	1.6
909760	4	3	3	1.6
909805	13	7	37	10
909807	14	4	2	0.6
909817	12	4	2	0.7
909833	6	6	6	3.6
909863	4	3	3	0.5
910012	28	7	33	20
913939	5	24	21	34
913957	50	7	8	35
913987	16	12	8	14
914018	8.8	6.8	2.3	2
914044	8	6	1.5	1
914087	8	6	1.5	1
914091	8	6	1.5	1
914108	8	6	1.5	3
914117	8	6	1.5	3
914298	5	63	55	35
914846	5	65	65	35
915308	4	62	62	35
915525	4	64	62	35
915541	5	63	55	35
915626	18	35	65	25
915647	18	28	55	25
915740	18	29	75	20
915766	16	10	26	10
915962	11.1	2.3	15.1	2.8
918801	15	7	5	5
920290	12	8	8	1.5
920618	12	6	6	1
921020	2	2	1	0.1
921031	3	3	1	0.3
921129	10	7	5	1.8
921305	10	7	5	3.5
924827	22.4	10.2	5.5	5.5
928363	10	1	12	0.5
935929	60	15	8	7
936089	70	18	10	11
936151	64	7	5	5
936170	60	15	8	7
79920	13	10.2	9.8	30.9
79994	5	3.5	9.6	1
80231	10.3	10.3	3.9	1.3
80288	22.3	14.4	6.3	41
80854	30.6	10.6	31.6	20.1
80877	4	3	4	1.6
81033	15	15	6	15
82140	12	10.6	5.5	5.5
82274	5	3	3	1
82642	15	15	6	21
82799	6	4	0.1	0.1
83355	4	3.5	5.4	1
83574	8.5	4	2.5	4.2
83584	7.1	7.1	7.1	1.4
83628	8	7	4	1.5
84012	6	4	3	0.6
84394	15	15	6	16
158029	9	4	2.3	0.4
158323	10.5	8.3	7.4	2.9
158690	2.4	5.3	7.4	0.8
158770	6	5	3	2
158887	6	6	6	1
160250	8	7	4	1
161011	7	4	3	3
161348	5	1	1	0.1
161520	8	8	4	5
161555	24	8	0.5	1
161621	21	10	3.5	2
161697	8.5	4	2.5	2.3
161776	14	5	3.5	5.5
162604	22.3	14.4	6.3	23.4
162972	9	4	2.3	0.4
163657	24	12	6	13
163907	24	8	0.5	1
164612	5.5	5.5	2.8	0.4
168753	27.2	6.5	3.1	17.6
168844	1.9	2.6	1.3	0.2
168864	2.5	15	15	27.6
170005	19	19	12	23.7
170024	24.8	14.6	9.8	59.5
170110	4	3	4	1.3
170221	24	8	0.5	1.5
170341	7.1	5.5	3.1	0.9
171453	10	6	2	0.5
171587	12.5	12.5	2	4
171704	24	6	4	2
171961	10	6	7	1.2
172095	5	4	5	1.4
172237	12	6	6	3
172848	11.1	2.3	15.1	2.4
173302	4	3	4	1.5
173529	24	8	0.5	1
174612	13.5	8.5	3.5	2
174975	4	3.5	5.4	2.1
175276	17	13	24	19
175361	2.8	3.7	1.6	0.7
175504	6.8	2.9	2	0.3
175881	5	1	1	0.1
176411	4	3	3	0.6
176656	5.9	5.5	2.4	0.7
177182	8.8	8.8	4	8.9
177228	17	17	11	42
177454	8	5	1	0.4
177523	6	6	6	1
177587	14	14	5	18.2
304547	8.8	8.8	4	14
305138	21	12	1	10
305209	6	4	0.8	0.4
306546	36.2	18.1	10.3	14.9
306798	11	8	3	3.5
306928	2.2	3.8	1	0.1
307207	14	14	2.5	13.9
307431	30.7	11	0.8	2.2
307504	4	2	1	1
307900	8.5	4	2.5	2.6
308315	18	5	1	0.3
110	15.8	7.9	3.9	3.6
515	24	8	0.5	1
623	0.9	8.1	10.9	0.3
800	3	3	1	0.2
965	9	9	9	2.4
1236	10	10	2	3
1500	12	7	2	3
1665	19	19	10	23.4
1955	5.1	3.5	3.5	0.8
2362	2	4	7	1
2947	2.3	2.3	3.8	0.4
3083	11	7.5	2.5	12.5
3353	12	10	2	0.2
3410	15	15	6	11
3922	26	3	2.8	13.2
4369	8	6.5	5	4
4455	6	8	4	2
5434	2.8	5.5	7.9	0.3
5506	23	9	0.3	1
6040	5	3.5	9.6	2
6122	6	4	0.5	0.1
6310	9	4	2.3	1.3
6600	15	15	6	18
7441	8.5	4	2.5	2.9
7541	6	4	1	0.3
7741	3	3	3	1
7749	2.8	5.5	7.9	1.5
7955	30.6	5.6	25.1	17.2
7960	13.5	6.8	5	2.9
7993	24	8	0.5	1
8035	24	8	0.5	1
872720	14	12	4	15
872740	50	7	8	24
878105	20.3	12.3	12.5	10.8
878107	20.3	12.3	12.5	7.3
878314	8.8	9.8	1.1	0.4
878338	8.8	9.8	1.1	0.4
878339	8.8	9.8	1.1	0.4
878600	9.4	9.4	9.8	1.7
879072	8	6	1.5	4.5
883777	12	12	6	1
883812	60	14	12	19
897737	3.7	3.6	3.6	5
904939	22	22	10	28
904941	20	20	12	26
904990	22	22	10	23
905003	19	19	10	20
906453	20	20	10	21
906829	19	11	11.5	25
907145	20	20	11	27
907722	11.7	12.1	2.8	2.6
907752	6.4	3.2	2.9	1
907758	20	14	8.5	3
907759	20	14	8.5	3
907774	3	5	0.2	0.5
907789	3	5	0.2	0.5
907792	15	8	6	3.5
907932	13.5	8.5	2	1.5
908240	48.5	12.5	13	11
908247	24	18	10	7.8
908306	18	8	14.5	12
908336	3.5	1.6	5	0.2
908389	18	7	22	9
908466	3	3	3	1
909095	11	4.1	4.1	4.1
909118	79	29	23	45
909121	30	7.5	31.5	50
909271	8.3	7	6.5	4.9
909303	4	4	4	0.8
909324	14	6	6	2
909658	4	3	3	0.5
909680	4	3	3	0.1
909761	4	3	3	0.6
909813	12	4	2	0.7
909825	6	6	2	1.2
909832	6	6	6	3.6
911880	14	6	5	3
913960	14	12	4	25
914017	6.7	20.9	4.8	10
914026	4	62	62	35
914042	7	3	3	2
914122	8	6	1.5	1
914128	8	6	1.5	1.5
915237	18	35	55	25
915303	5	63	55	25
915329	18	29	75	20
915637	4	62	62	35
916171	8	9	1	1
916183	12	12	24	25
918774	6	6	2	2
920998	2	2	1	0.1
921132	10	7	5	1.8
921139	10	7	5	1.8
921306	10	7	5	3.5
921418	10	7	5	4.3
921931	18	12	60	47
922616	22	9	3	4
922644	6	4	2	0.5
924824	30.5	25.5	5	5
925409	15.2	12.6	12.5	30.5
928278	24	6	6	2
928325	24	6	6	2
928338	10	10	10	5
928351	12	12	4	2
928471	16	12	4	1
928474	8	6	4	0.5
928698	22	11	11	3.2
935872	3	4	4	0.6
935898	6.3	6.3	10.2	1.2
936248	60	15	8	7
936255	60	15	8	7
937559	60	15	8	7
939423	68	13	11	9
939427	68	13	11	9
939925	64	18	14	11
940499	67	21	8	11
941187	68	20	16	16
941691	35.6	9.8	9.8	14.3
942361	6	6	6	1
942436	14	11	3	3
942766	24	6	6	2
943335	13	13	3	25
944525	75	30	24	35
944570	65	20	20	25
944582	65	24	8	20
944585	65	24	8	20
944591	48	10	10	10
944597	62	9	9	15
944607	60	60	6	40
296220	11	11	8	3
296525	2.8	3.7	1.6	0.4
296558	11	11	2	10
297893	10	6	2	0.5
297987	24	8	0.5	1
300810	6	4	0.8	0.3
300880	12	12	3	17.5
300966	9.6	4.4	3.9	5.2
301815	6	4	0.6	0.2
918777	5	5	5	1
918859	11	7	5	7
919144	26	16	2	1
920620	8	6	4	2
920952	8	8	5	7
921098	4	2	2	0.1
921174	10	7	5	1.8
921302	10	7	5	3.5
921424	10	7	5	4.3
922613	22	9	3	6
923224	7	4.5	0.5	0.3
925371	15.3	12.7	12.5	30.6
928243	8	8	4	1
928246	8	8	4	1
929803	2.8	4	5.8	0.6
931770	21.2	13	5	12.9
931908	0.1	14.6	19.6	0.4
932624	14.2	4.5	1	0.5
935806	8	9	1	1
936072	68	13	11	9
936256	60	15	8	7
937544	68	13	11	9
939436	68	13	11	9
941054	68	13	11	9
941526	67	21	8	11
942500	7	3	10	3
942501	7	3	10	2
942720	21	3	12	3
942925	1.2	18.6	6	1.2
943054	1.3	20.7	6	1.3
943063	1.5	19.2	6	1.5
943217	17.3	8	0.3	0.8
944523	21	12	2	3
944533	75	30	24	35
944559	65	20	20	25
944596	62	9	9	15
944599	62	9	9	15
944610	60	60	6	40
944636	60	60	6	40
944640	66	64	8	47
944943	27	54	4.2	17
945431	3	4	4	0.5
303549	3	3	3	1
304004	14	14	5	20.5
411860	20	16	12	7
416391	14	4	4	4
416393	6	4	3	2.3
421932	10	8	7	4
422479	6.8	4.5	2.3	2
422614	6.8	4.5	2.3	2
422615	6.8	4.5	2.3	2
424207	1	1	1	0.1
424894	13	7	3	12
425052	2.8	2.9	2.9	2.6
425664	2.8	2.9	2.9	2
427230	2.8	2.9	2.9	2
427241	3.6	3.8	3.8	4.6
613828	15	7	5	3
613890	6	6	2	1
613893	6	6	2	1
613902	19	8	7	4
613913	48	12	6	17
613926	6	6	2	1
614128	30.6	5.7	23.7	17.3
614140	34.5	4.9	25.7	17.8
614153	30.6	5.7	23.7	9.7
614168	34.5	6.5	25.7	12.8
614198	36.1	8.7	29.7	15.1
614339	34.5	6.5	27.7	17.2
614454	38.5	4.9	23.7	12.9
614591	34.5	5.7	23.7	13.4
614699	39.7	7.7	25.7	21.3
614705	36	10	8	30
614730	34.5	6.5	23.7	11.8
614785	34.5	6.5	23.7	11.3
614795	35.7	9.3	23.7	17
614801	35	35	7	19
614868	8	6	3	1
614878	4	4	4	0.3
615219	10	10	7	1.5
615221	13	6.5	2.5	1
615233	8	8	8	2
615257	21	8	4	10
615279	4	4	4	0.3
616406	7	4	3	3
616588	10	8	3	6.5
616665	7	4	3	3
616834	8	6	3	5.5
617676	7	4	3	5
618612	6	5	3	2.5
618625	27	16	21	27.9
618634	20	15	8	26
618988	54	10	10	35
619134	10	10	7	1.5
619136	10	10	7	1.5
619137	4	4	4	0.3
619293	16	12	12	20
619829	10	10	7	2
620438	10	7	4	3
620523	47	9.5	6.5	3.4
620614	15.8	11.5	3.5	2
620666	19	12.5	3.5	4
620726	15.8	11.5	3.5	3
621513	16	14	4	7.9
624526	5	4	1.5	1
625832	16	10	14	5.8
626114	17	9	12	5.7
846270	22.3	14.4	6.3	26.1
846352	22.3	14.4	6.3	26.6
846610	54	14	5	24.1
846794	22.3	14.4	6.3	39.2
846945	46	15.5	6.5	16.4
847745	11	11	15	18
847764	11	11	15	18
847966	1.5	4.7	6.3	1
847971	6	26	19	31
848166	50	8	8	7
848181	36	8	6	2
848441	4	4	2	1
848663	16	12	8	26
848693	20	15	9	12.4
848701	28	16	8	15
849088	21.1	9.5	4.5	11
849433	25.3	4.5	4.5	7
851819	59	14.3	20.8	61
852384	2.4	5.3	13.1	0.5
859860	13.8	5	4.8	5
861118	15	15	12	12
861140	7	4	1	1
861145	7	4	1	1
861153	6	3	3	1
861165	11.5	6.5	1.3	2
861388	14	14	3.5	3
863215	4	6	2	0.6
863217	23.8	4.5	4.5	5
863472	7	4	2	0.8
863593	7	4	2	0.8
863704	7	4	2	0.8
863725	7	4	2	0.8
863786	7	4	2	0.1
863833	18.1	7.1	4.9	5.7
868390	3	1	1	0.3
869163	13	6	6	2
869234	48	10	10	16
869471	20	16	12	6
872642	14	12	4	24
872666	14	12	4	15
872696	14	12	4	25
872721	50	7	8	24
872722	50	7	8	24
872795	14	12	4	24
872808	49	8	9	24
878046	7.7	1.8	13.6	1
878191	8	7	4	1
878196	8	7	4	1
878310	8.8	9.8	1.1	0.4
878334	8.8	9.8	1.1	0.4
878341	8.8	9.8	1.1	0.4
878578	3.3	3.2	4.4	0.1
878585	7.6	6.4	7.8	1.7
878788	10	10	10	1
879174	4	4	4	0.5
881780	9	6	3	6
883768	12	12	2	13.4
883771	14	14	3	17
883786	4	4	4	0.5
883800	34	7	18.5	22
883810	60	16	10	19
883819	20	20	14	20
298734	6	4	1	0.7
299813	10	6	0.5	0.4
300177	8	8	0.8	0.5
301369	15	4	4	1
301792	6	4	6	0.1
302201	17	11	17	42
302344	9	7	3	2.6
302736	4	16	16	6
303221	24	8	0.5	1
303349	18	6.8	1.5	2.5
303703	2	2	2	1
303751	2.3	2.3	3.8	0.4
411577	13	23	49	43
411624	13	6	6	5
411701	23	13	16	12
411708	17	13	13	11
411851	17	13	17	9
416361	35.7	7.1	26.1	12.3
421874	31.5	8.7	6.7	7.7
421966	10	8	7	4
422408	6.8	4.5	2.3	2
422541	6.8	4.5	2.3	3
422638	4	2	2	1.8
422644	4	2	2	1.8
422646	4	2	2	1.8
422653	4	2	2	1.8
422851	8	8	6	12
423355	11	2	1	0.1
424232	1.4	8.1	11	1.1
424238	3.1	9.4	6.6	1.6
426219	3.6	3.8	3.8	3
426455	2.8	2.9	2.9	2.4
426535	3.6	3.8	3.8	5
613779	27	13	9	5
613821	6	5	2	1
613838	10	7	4	3
613839	10	7	4	3
613845	5	5	5	3
613866	6	6	2	1
613905	19	8	7	3
613908	6	6	2	1
614150	33.4	6.1	26.5	13.2
614344	29.8	5.3	23	8.7
614425	34	31	6	23.7
614473	33	23	6	11
922630	22	9	3	4
922638	22	9	3	6
924830	29.8	18.2	8.7	28.3
928306	6	4	4	2
928329	24	6	6	2
928481	8	6	4	0.5
928634	8	6	4	1
931121	1.3	1.9	28.3	0.7
932622	3.2	2.9	2.7	1.5
933171	5.7	3.9	1	0.6
935824	8	6	3	2.5
936144	64	7	5	5
936512	68	13	11	9
937066	44	33	8	24
937373	60	15	8	7
937668	12	4	2	2.5
939171	37	22	8	11
939815	67	21	8	11
941099	68	22	19	20
942417	8	8	8	2
942645	16	12	8	27
942722	21	3	12	3
942724	21	3	12	3
942765	12	6	6	1
942991	0.8	14.5	6	0.8
943035	0.6	19.2	6	1.6
943208	44.3	12.6	9.1	18.7
943321	8.8	6.8	2.3	2
944531	75	30	24	35
944532	85	40	31	50
944534	73	15	15	20
944535	75	30	24	35
944539	75	30	24	35
944552	65	20	20	25
944554	65	20	20	25
944560	65	20	20	25
944567	65	20	20	25
944579	65	24	8	20
944634	60	60	6	40
945085	26	16	2	4
411760	23	16	13	9
411859	20	16	12	8
415482	26	14	2	8
416370	13	13	4	9.5
416818	11	10	3	4.8
421869	2	2	1	0.5
422404	6.8	4.5	2.3	3
422493	6	4	3	2
422531	6.8	4.5	2.3	2
422640	4	2	2	1.8
422664	4	2	2	1.8
424236	2	3.6	3.6	0.8
425836	2.8	2.9	2.9	1.5
426059	2.8	2.9	2.9	1.8
426332	3.6	3.8	3.8	3.6
426614	6	4	4	5
427314	2.8	2.9	2.9	1.8
613797	6	6	2	1
613837	6	6	2	2
613842	12	5	3	2
613844	10	7	4	3
613871	13	8	2	2
613956	62	20	10	44
614161	32.6	5.7	23.7	11.8
614290	30.6	5.7	23.7	14.6
614372	35.3	5.7	21.8	9.8
614379	34.5	7.3	31.6	19.6
614612	38.5	6.5	31.6	21.3
614642	30.6	6.5	23.7	12.9
614850	30.6	5.7	31.6	17.2
614865	9	5	3	2
614866	9	5	3	2
614871	4	4	4	0.5
614872	5	63	55	25
614886	20	20	8	6
614894	23	12	4.5	0.1
614896	5	5	2	1.6
615235	16	6.4	6.1	7.8
615239	4.3	4	2.3	0.2
615299	16	10	6	2
615481	48	14	4	13
615601	13	6.5	2.5	1
616181	14.4	9.3	7.1	7.1
616263	45	21	11	45
616265	11	6	42	10
616340	8	6	3	5.5
616793	7	4	3	3
616817	7	4	3	5
617082	7	4	3	3
618223	4	4	4	0.3
618424	6.3	6	6.3	1.3
618532	5.1	5.5	5.5	1.2
618624	21	6	29	15
618645	9	4	3	1.2
618996	10	10	2	4.5
619007	5	4	2	0.2
620502	12	10	6	10
620504	48	10	10	15
620656	15.8	11.5	3.5	3
620671	19	12.5	3.5	4
620698	19	12.5	3.5	4
620728	15.8	11.5	3.5	3
621017	15	9	8	4.1
621190	21	10	10	6
621522	6	4	1	0.1
625735	12	10	7	2.9
625771	15	11	9	3
828207	30	7.5	31.5	0.1
846263	60	10	16	19
846335	22.3	14.4	6.3	14.3
846561	31	20.3	9.3	65.9
846731	22.3	14.4	6.3	28.9
846815	46	15.5	6.5	14.4
846965	22.3	14.4	6.3	20.3
847005	46	15.5	6.5	16.7
847027	22.3	14.4	6.3	21.4
847082	10.6	8.3	4.3	6.6
848179	36	8	5	3
848426	34	14	10	10
848475	19	19	10	20
848654	16	12	8	30
848682	16	12	8	23
848837	16	10	28	10
848884	4	4	2	0.5
852278	18	13.5	4	4
852389	13	6.5	2.5	1
856437	21.3	6.5	6.5	6
859340	14	6.6	4.5	7
861123	22	22	8	14
861125	74	17	17	40
861127	40	18	12	35
861137	7	4	1	1
861234	6	2	3	1
861287	6	4	1	1
861313	42	22	22	27
861359	5	5	5	2
861368	14	14	3.5	3
861405	14	14	3.5	3
861417	8	9	1	1
862392	16	5	3	10
863449	7	7	4	1
863454	3	3	2	0.2
863474	7	4	2	0.8
863502	7	4	2	0.8
863589	7	4	2	0.8
863649	7	4	2	0.8
863751	7	4	2	0.8
863890	16	16	4	6.4
865140	6	5	1	1
868064	19	19	11	23
868299	23	7	3.5	11
868393	5	2	1	0.1
869095	11	3	14	3
869385	17	13	13	8
869438	23	16	13	18
872694	14	12	4	15
872717	14	12	4	15
872741	50	7	8	24
877851	7	7	4	1
878028	6	4	6	6
878129	20.3	12.3	12.5	11.5
878321	8.8	9.8	1.1	0.4
878892	4	4	4	1.5
879074	8	6	1.5	4.5
879086	14	3	1	0.5
882466	15	15	1	8
882495	15	15	1	8
883769	11	11	3	12.6
883787	4	4	4	0.5
883824	17	8	1	0.2
898215	2	1	1	0.1
904949	22	22	10	28
905610	19	19	9.5	23
906304	22	22	10	15
906884	17	9	9.5	22
907738	9.7	13.1	3.3	2.1
907852	20	7	7	4
908260	48.5	12.5	13	11
908462	31.5	7.5	23	25
303164	16	12	9	6
303198	4.4	1.6	2.4	0.8
303742	51	9	4	7
304042	5	17	27	12
304193	3	4	4	1
304378	34	16.5	7	27
411759	23	16	13	11
422400	28	17	8	49
422432	6.8	4.5	2.3	2
422546	6.8	4.5	2.3	2
422637	5	2	2	1
422650	4	2	2	1.8
422992	5.8	1.9	2.2	0.3
423001	5.8	1.9	2.2	0.3
423762	5.8	1.9	2.2	0.3
424885	30	17	9	50
424888	4	4	4	0.5
425222	2.8	2.9	2.9	1.4
425397	4	4	4	4.8
427335	2.8	2.9	2.9	1.6
613801	31	4	4	4
613823	9	9	7	1
613829	12	6	4	2
613858	12	6	6	3
613860	12	6	6	3
613907	6	6	2	1
613911	6	6	2	2
614067	6	6	4	0.8
614158	32.6	4.9	23.7	11.7
614583	32.6	5.7	25.7	12.7
614639	36.5	7.7	33.6	24.2
615003	14	14	3.5	3
615232	6	4	2	2
615295	7	5	1	0.2
615482	53.5	13.5	5	18
861398	14	14	3.5	3
861912	53	18	4	25
862021	53	18	6	27
862293	53	18	6	31
862419	6	6	3	5
862585	23	12	1	1
863467	4	4	2	0.3
863715	7	4	2	0.8
863795	6	6	6	10
863797	12	12	12	10
863885	26	14	2	0.1
868210	19	19	11	26.8
869091	19	3	12	6
869391	23	13	16	11
872687	50	7	8	24
872739	14	12	4	16
872751	14	12	4	32
872823	50	7	8	24
873275	14	14	12	20
878054	11.1	3.6	15.3	2.2
878117	18.3	14.5	8.5	6.9
878178	8	7	4	1
878190	8	7	4	1
878195	8	7	4	1
878311	8.8	9.8	1.1	0.4
878342	8.8	9.8	1.1	0.4
878787	10	10	10	1
879125	6	4	2	2
879136	15	8	2	1.3
879141	1	1	1	0.1
883776	12	12	2	17.6
883784	10	10	42	10
897897	3.7	3.6	3.6	4.5
904954	22	22	10	26
905020	22	22	10	28
905028	19	19	11	20
905043	22	22	10	25
905925	19	19	9	24
906369	20	20	11	26
906879	20	11.5	12	25
907312	20	20	13	25
907327	20	20	11	20
907338	20	20	11	20
907693	57	32	12	45
907753	6.1	2.9	2.4	0.8
907793	15	8	6	3.5
907796	15	8	6	3.5
907797	15	8	6	3.5
907895	20	7	7	4
908237	4.3	3.3	3	0.4
908274	30	11	9	20
908426	22	11	3	3
909114	7.5	1.2	4.8	1
909120	60	12	12	6
909122	63	30	10	17
909190	9	4	2	1.8
909217	9	4	4	3.6
909221	9	4	4	3.6
909269	8	3	2	1
909289	30	17	9	42
909291	4	4	4	0.8
909293	4	4	4	1
909301	4	4	4	0.8
909635	4	3	3	1.4
909815	12	4	2	0.7
909824	6	6	2	1.2
910314	24	6	6	5
910315	24	6	10	5
913963	14	12	4	25
913969	4	1	4	1
913976	16	14	8	30
913983	16	12	8	23
914093	8	6	1.5	3
914111	8	6	1.5	3
914120	8	6	1.5	3
914941	18	29	75	15
915269	18	29	75	20
915271	5	63	55	35
915296	18	30	55	50
918860	11	7	5	7
921131	10	7	5	1.8
921133	10	7	5	1.8
921137	10	7	5	1.8
921148	10	7	5	1.8
921151	10	7	5	1.8
921202	10	7	5	1.8
921303	10	7	5	3.5
921304	10	7	5	3.5
922604	13	10	4	5
922607	22	9	3	5
922615	22	9	3	5
922625	24	11	5	10
922637	22	9	3	6
928696	22	11	11	3.2
933356	22.2	14.5	4.6	8.9
935573	6	3	8	3
935812	6	3	3	1
935818	5	5	2.5	2
935820	5	5	5	2
935822	5	5	2.5	1.5
935865	13	13	3	35
935905	60	15	8	7
304208	11	10	4	7
411871	20	16	12	8
415478	6	4	2	0.3
416382	14	4	4	4.5
416396	14	4	4	6.6
937069	44	33	8	24
937533	68	13	11	9
937601	44	33	8	24
939710	60	15	8	7
939740	57	16	4	5
939813	70	18	10	11
940348	67	21	8	11
940498	41	13	4	5
940697	64	20	10	12
941631	14	14	5	31.3
942926	1	17.3	6	1
943047	1	18.1	6	1
943211	11	9	2	0.6
943339	24	3	1	1
943367	9	4.1	4.1	3.7
943396	12	12	6.5	7
944506	9	7	2	2
944516	6	4	4	0.7
944564	65	20	20	25
944566	65	20	20	25
944593	48	10	10	10
944601	60	35	20	20
944662	17.3	8	0.3	1
945446	3	4	4	0.6
945487	9.3	10	4.3	5.3
945495	9.3	10	4.3	2.1
302750	6	3	6	2
303195	3.5	5	9.6	3.3
304034	12	10	8	5
411695	23	16	13	12
415480	2	2	6	1
415495	30	10	10	10
415574	12	5	3	3
416379	6	4	3	3.2
416385	6	3	2	1.3
416392	14	4	4	4.4
416400	14	4	4	6.3
416406	22	11	5	12
422161	6	5	2	1
422465	9.4	16.4	5.7	0.8
422472	6.8	4.5	2.3	2
422527	6.8	4.5	2.3	2
422572	6.8	4.5	2.3	3
422659	4	2	2	1.8
422778	9	5	4	1.1
